,index,text
557,孕妇禁用;,4
558,可抑制大鼠棉球肉芽肿形成和醋酸所致小鼠疼痛扭体反应。,4
559,"非处方药物(乙类),外用药物",4
560,18个月,4
561,312粒板盒。,4
562,2.服本药时不宜服用人参或其制剂。,4
563,体虚胃寒者不宜食用。,4
564,"清热解毒,燥湿杀虫,祛腐生肌。",4
565,8.本品性状发生改变时禁止使用;,4
566,15g8袋,4
567,"活血化瘀,软坚散结。",4
568,"口服,一次4片,一日4次。",4
569,"6.按照用法用量服用,小儿应在医师指导下服用。",4
570,"口服,一次50粒,一日2次。",4
571,遵义华卫制药有限公司,4
572,"口服,一次4片,一日2次。",4
573,1、忌油腻食物。,4
574,"12、如正在使用其他药品,使用本品前请咨询医师或药师。",4
575,江西半边天药业有限公司,4
576,"气微,味甜、微涩。",4
577,每粒装0.4g,4
578,已婚妇女月经期及阴道局部有破损者不宜使用。,4
579,"一次6克,一日23次。",4
580,"2.可排黑便,因铁与肠内硫化氢结合生成黑色硫化铁,从而使大便变黑,患者勿须顾虑。",4
581,广西梧州制药(集团)股份有限公司,4
582,3.月经前三天最好不用本品。,4
583,丸剂(小蜜丸),4
584,"可提高热板法小鼠的痛阈值,减少醋酸引起的大鼠扭体次数,延长热水甩尾试验小鼠痛反应潜伏期。",4
585,"一次4片,一日2次。",4
586,2.忌食辛辣、生冷、油腻食物。,4
587,通药制药集团股份有限公司,4
588,"8.用药7天症状无缓解,应去医院就诊。",4
589,3.月经过多者不宜服用本药。,4
590,"气微,味微苦、涩。",4
591,"香附、延胡、赤芍能抑制子宫收缩,松弛子宫平滑肌而具有解痉镇痛的功能。",4
592,"5.治疗痛经,宜在经前35天开始服药,连服1周。",4
593,补气养血。,4
594,广西壮族自治区花红药业股份有限公司,4
595,"能抑制小鼠的自发活动,延长戊巴比妥致小鼠的睡眠时间,还可延长悬挂试验小鼠悬垂不动的时间。",4
596,请在医生指导下用药。,4
597,4.孕妇、高血压、糖尿病患者应在医师指导下服用。,4
598,"一次1片,一日1次。",4
599,"4.痛经伴有其他疾病者,应在医师指导下服用。",4
600,"非处方药物(甲类),国家医保目录(乙类),国家基本药物目录",4
601,"7、服药1个月症状无缓解,应去医院就诊。",4
602,河南省宛西制药股份有限公司,4
603,6g10袋盒。,3
604,合肥华润神鹿药业有限公司,3
605,每瓶装300g。,3
606,有免疫抑制、抗氧化、调节异常的甲状腺功能的作用。,3
607,"4.平素月经量正常,突然出现经量过多、经期延长、月经后错、经量过少,须去医院就诊。",3
608,北京亚东生物制药有限公司,3
609,"1.忌生冷食物,不宜洗凉水澡。",3
610,孕妇忌贴腰部和腹部。,3
611,4.儿童、孕妇、哺乳期妇女应在医师指导下服用。,3
612,西安仁仁药业有限公司,3
613,"聚氯乙烯低密度聚乙烯固体药用复合硬片,内附手指套,4粒盒。",3
614,儿童、孕妇禁用。,3
615,滋肾补阴。,3
616,"2[unused1]本品与马钱子或含有士的宁的药物同用,可以增强元胡的毒性,不宜同服。",3
617,2.服本药时不宜和感冒药同时服用。,3
618,"软坚散结,活血消痛,清热解毒。",3
619,"用于产后恶露不行,症见小腹冷痛,有块拒按,形寒肢冷。",3
620,"7、带下伴血性分泌物,或伴有尿频、尿急、尿痛者,应去医院就诊。",3
621,吉林省华威药业有限公司,3
622,9、药品性状发生改变时禁止服用。,3
623,"中药丸塑料球売包装,1丸小盒10小盒中盒。",3
624,"4.带下明显异常,或伴有其他疾病者,应去医院诊治。",3
625,"3、治疗期间忌房事,配偶如有感染应同时治疗。",3
626,"5.服药4周症状无缓解,应去医院就诊。",3
627,"补血滋阴,润燥,止血。",3
628,3.高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。,3
629,"清热凉血,活血止痛。",3
630,"微有香气,味甜而微苦。",3
631,7.长期连续服用应向医师或药师咨询。,3
632,黑龙江省济仁药业有限公司,3
633,1、忌生冷食物。,3
634,湖北广仁药业有限公司,3
635,8.该品性状发生改变时禁止使用。,3
636,"国家医保目录(乙类),外用药物,中药保护品种二级",3
637,广州白云山和记黄埔中药有限公司,3
638,3盒一疗程,3
639,"滋肾,养肝,明目。",3
640,洛阳天生药业有限责任公司,3
641,味苦、微涩。,3
642,"温肾健脾,活血调经。",3
643,正大青春宝药业有限公司,3
644,龟甲能改善动物ldquo;,3
645,用于阴道炎、阴道溃疡、宫颈炎、宫颈糜烂、阴痒、黄白带下。,3
646,补肾填精。,3
647,本品为棕黑色的大蜜丸;,3
648,"口服,一次4-6粒,一日3次。",3
649,5.对肌肤。,3
650,4、本品不适用于糖尿病、慢性肾炎、高血压、心脏病的患者。,3
651,"7.按照用法用量服用,长期服用应向医师咨询。",3
652,药用铝塑泡罩包装。,3
653,"本品为胶囊剂,内容物为浅灰黄色的粉末;",3
654,或在医生指导下用药。,3
655,2、促进造血作用生化汤灌胃能升高失血性小鼠的红细胞及血红蛋白含量。,3
656,l[unused1]具有镇痛作用。,3
657,"用于血瘀所致的月经不调,症见经水量少[unused1]尚不明确。",3
658,"铝塑包装,每盒2板,每板12片。",3
659,6、本品性状发生改变时禁止使用。,3
660,"药品包装用PTP铝箔-药用PVC硬片包装,9克10丸。",3
661,湖北诺得胜制药有限公司,3
662,过敏体质(尤其是花粉过敏者)禁用。,3
663,"8、对该品过敏者禁用,过敏体质者慎用。",3
664,"非处方药物(甲类),国家医保目录(乙类),中药保护品种二级",3
665,30天为一疗程。,3
666,0.5g12s3板,3
667,饭后服。,3
668,内蒙古大唐药业有限公司,3
669,"铝塑泡罩包装,12粒板2板盒。",3
670,"用于月经不调,经期腹痛",3
671,"味微苦,涩。",3
672,9.该药品性状发生改变时禁止使用。,3
673,4、月经过多者不宜服用本药。,3
674,"6、伴有尿频、尿急、尿痛者,应去医院就诊。",3
675,"2[unused1]体外试验显示:对致病性大肠杆菌,金黄色葡萄球菌具有明显的抑制和杀灭作用;",3
676,4.增强骨骼。,3
677,"清热解毒,燥湿杀虫,去腐生肌,化瘀止痛。",3
678,"证病理动物机能状态,使之恢复正常;",3
679,"气香,味甜,微苦。",3
680,"一次3粒,一日2次。",3
681,外感及高血压患者禁服。,3
682,"温开水冲服,一次10-15克,一日2次。",3
683,"活血化瘀,清热利湿。",3
684,湖南守护神制药有限公司,3
685,"8.用药部位如有烧灼感等不适时应停药,严重者应去医院就诊。",3
686,故临床用于治疗妇女月经不调、痛经等有较好的疗效。,3
687,"气微,味涩、微苦。",3
688,"5.对肌肤,黏膜系统有明显的调节和改善作用。",3
689,"2服药期间要保持情绪乐观,切忌生气恼怒。",3
690,"健脾舒肝,除湿止带。",3
691,太阳石(唐山)药业有限公司,3
692,2[unused1]具有改善微循环作用。,3
693,温黄酒或温开水送服。,3
694,"一次10克,一日2次。",3
695,"1.本品为阴道给药,禁止内服。",3
696,南京同仁堂药业有限责任公司,3
697,2、孕妇慎用。,3
698,广东联康药业有限公司,3
699,"补气,养血。",3
700,广西灵峰药业有限公司,3
701,养血祛瘀。,3
702,"理气养血,暖宫调经。",3
703,"5、平素月经正常,突然出现月经量少,或月经错后,或阴道不规则出血应去医院就诊;",3
704,"温肾固精,益气养血。",3
705,2.脾胃明显虚弱者慎用。,3
706,用药前应先用温开水清洗外阴;,3
707,昆明中药厂有限公司,3
708,江苏康缘药业股份有限公司,3
709,当药品性状发生改变时禁止服用。,3
710,8g6袋盒,3
711,"疏肝健脾,养血调经。",3
712,4.脾虚大便溏者慎用。,3
713,"本品为胶囊剂,内容物为棕色至棕褐色的颗粒;",3
714,肌肉系统质量。,3
715,江西药都樟树制药有限公司,3
716,1.忌辛辣食物。,3
717,"6、服药2周症状无缓解,应去医院就诊。",3
718,"3.服药中如出现皮疹,胸闷,憋气等过敏症状者应停药去医院就诊。",3
719,河北安国药业集团有限公司,3
720,10g10袋盒,3
721,2、请放在儿童不能接触的地方。,3
722,2.孕妇禁用。,3
723,"用于湿热下注所致的带下病,症见赤白带下,量多臭味,宫颈糜烂",3
724,"滋阴清热,固经止带。",3
725,生化汤可抑制体外人血栓的形成。,3
726,"玻璃瓶,10支盒。",3
727,"补气血、调月经,用于月经不调、量少色淡",3
728,"调和阴阳,温阳补肾,安神固精,扶正固本。",3
729,个别过敏体质者可引起过敏反应。,3
730,用于湿热下注所致的带下、阴痒病。,3
731,孕妇、经期及哺乳期妇女禁用。,3
732,"2.糖尿病或患有其他疾病者,应在医师指导下服用。",3
733,味苦、微辛。,3
734,本品为黑褐色的大蜜丸;,3
735,痛。,3
736,"塑料瓶,50ml瓶。",3
737,太极集团浙江东方制药有限公司,3
738,5[unused1]医师和药师可能对服用元胡止痛颗粒(胶囊、片、滴丸、口服液)应注意事项具有更多的信息。,3
739,"理气和血,调经止痛。",3
740,3045日为一疗程。,3
741,山东沃华医药科技股份有限公司,3
742,"活血行气,化瘀止痛。",3
743,每盒装10袋。,3
744,"一次5克,一日2次。",3
745,味甜、微涩。,3
746,"少数病例可出现局部疼痛、红肿、蜕皮、瘙痒、腹痛等症状,可对症处理或停药治疗。",3
747,药用复合膜每盒装10袋。,3
748,6.改善消化功能。,3
749,60片盒。,3
750,上海雷允上药业有限公司,3
751,九芝堂股份有限公司,3
752,"3.调节内分泌系统延缓衰老,滋阴补肝肾。",3
753,并能调节内分泌、降低甲状腺功能、增强机体免疫功能。,3
754,味微腥、苦。,3
755,"9、对本品过敏者禁用,过敏体质者慎用。",3
756,5.有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。,3
757,"口服,一次20ml,一日3次。",3
758,10盒一疗程,3
759,河南省新四方制药有限公司,3
760,"2.本品不宜用于虚证痛经,其表现为经期或经后小腹隐痛喜按,月经质稀或色淡,伴有头晕目花,心悸气短等症者。",3
761,"12.[unused1]如正在使用其他药品,使用本品前请咨询医师或药师。",3
762,"PVCPVDC、铝箔,每盒装500克。",3
763,增进食欲。,3
764,"4[unused1]服药期间避免与生冷之品同用,戒烟酒,以防降低药效,加重病情。",3
765,吉林吉春制药股份有限公司,3
766,华润三九(郴州)制药有限公司,3
767,"用于痰热互结所致的乳癖、乳痈,症见乳房结节、数目不等、大小形态不一、质地柔软,或产后乳房结块、红热疼痛;",3
768,本品为棕褐色的颗粒;,3
769,"8.治疗月经不调,服药1个月症状无缓解,应去医院就诊。",3
770,"4.增强骨骼,肌肉系统质量,防止骨质疏松所引起的肌肉酸胀、痛,强体增精。",3
771,"水蜜丸一次6克,一日2次。",3
772,"6、伴有赤带者,应去医院就诊。",3
773,"6.一般服药一个月经周期,其症状无改善,应去医院就诊。",3
774,"6.治疗痛经,宜在经前35天开始服药,连服1周。",3
775,1、忌食寒凉、生冷食物。,3
776,长春新安药业有限公司,3
777,"疏肝解郁,理气止痛,活血破瘀,消积化痰,软坚散结,补气健脾。",3
778,7、本品性状发生改变时禁止使用。,3
779,神威药业集团有限公司,3
780,味苦、微甜。,3
781,"铝-铝水泡式包装,每盒8片。",3
782,"烊化兑服,39克。",3
783,"清热利湿、散结祛瘀,可使老年前列腺腺泡内潴留的分泌物排出,腺泡缩小,解除其对平滑肌层的张力及对尿道的压迫,能够抑制泡周围平滑肌细胞增殖,并使老年前列腺局部组织的细胞含氧量提高,腺细胞功能恢复正常。",3
784,12粒2板盒。,3
785,"开郁顺气,调经养血。",3
786,每片重0.5g,3
787,广西桂西制药有限公司,3
788,"提高热板和醋酸所致小鼠疼痛阀值,减轻二甲苯、5羟色胺和角叉菜胶所致动物的急慢性炎症的程度。",3
789,"口服,一次10ml,一日2次。",3
790,"补肾,固冲,安胎。",3
791,每片重0.3g,3
792,"用于妇女血亏,消化不良,月经不调赤白带下,小腹冷痛,气血衰弱,久不受孕",3
793,月经期暂停服用。,3
794,"本品为硬胶囊,内容物为棕褐色的颗粒及粉末;",3
795,"6、按照用法用量服用,长期服用应向医师咨询;",3
796,8、请将本品放在儿童不能接触的地方。,3
797,8、药品性状发生改变时禁止服用。,3
798,本品为黑褐色稠厚的半流体;,3
799,"木瓜含皂甙,黄酮等,对小鼠蛋清性关节炎有明显的消肿作用。",3
800,9.[unused1]本品性状发生改变时禁止使用。,3
801,"生化汤大鼠灌胃给药,能降低冰水加肾腺素所致急性血瘀模型大鼠的全血黏度,改善血液流变学。",3
802,每盒10袋。,3
803,"7、服药二周症状无改善,应去医院就诊;",3
804,"用于月经不调,行经腹痛,贫血虚弱,产后体虚,萎黄肌瘦,产后血虚。",3
805,陕西摩美得制药有限公司,3
806,调经养血。,3
807,0.5g48粒盒,3
808,北京同仁堂天然药物(唐山)有限公司,3
809,"动物实验表明本品皮肤外用对角叉菜胶致大鼠足跖肿胀和巴豆油引起的小鼠耳肿胀有一定的抑制作用,对组胺引起的豚鼠皮肤瘙痒有一定的止痒作用,最低抑菌浓度测定表明,对金黄色葡萄球菌、表皮葡萄球菌、化脓链球菌、白色念珠菌均具有较强的抑菌作用,对阴道毛滴虫有制动作用且可使虫体裂解。",3
810,"一次5片,一日2次。",3
811,"一次46片,一日23次。",3
812,2、感冒病人不宜服用。,3
813,"舒肝清热,健脾养血。",3
814,"活血,调经,止痛。",3
815,经期停服。,3
816,"铝塑板,312粒板盒。",3
817,"2.如与其他药物同时使用可能会发生药物相互作用,详情请咨询医师或药师。",3
818,"气微香,味苦、涩。",3
819,36粒盒。,3
820,9g10s盒。,3
821,"8.对该药品过敏者禁用,过敏体质者慎用。",3
822,6.青春期少女及更年期妇女应在医师指导下服药。,3
823,"4、生化汤24.6gkg灌胃给药14天,大鼠生长发育、体重、肝功能、肾功能、血常规及脏器未见有明显异常。",3
824,铝塑包装;,3
825,"本品在外用栓剂基础上合理改进剂型,并结合女性阴道,子宫颈部粘膜特点,充分发挥泡腾片的剂型优势,使片中的有效成份借助药物发泡腾作用而迅速分散到女性阴道皱褶当中,并均匀分布到阴道及宫颈粘膜各部位,充分与病灶部位接触,从而发挥药物的治疗作用。",3
826,"9、如正在使用其他药品,使用本品前请咨询医师或药师。",3
827,"6.服药时间:一般宜在月经来潮前37天开始,服至疼痛缓解。",3
