index,text
太极集团重庆桐君阁药厂有限公司,3
外感及高血压患者禁服。,3
过敏体质(尤其是花粉过敏者)禁用。,3
"本品为硬胶囊,内容物为棕褐色的颗粒及粉末;",3
"9、如正在使用其他药品,使用本品前请咨询医师或药师。",3
太阳石(唐山)药业有限公司,3
4、月经过多者不宜服用本药。,3
正大青春宝药业有限公司,3
并能调节内分泌、降低甲状腺功能、增强机体免疫功能。,3
"微有香气,味甜而微苦。",3
8.该品性状发生改变时禁止使用。,3
华润三九(郴州)制药有限公司,3
"气微,味涩、微苦。",3
"益气养阴,固表敛汗。",3
"5、合并心血管、肝、肾和造血系统等严重原发性疾病,以及精神病、老年痴呆症患者慎用。",3
湖南东润联合制药有限公司,3
暂定18个月,3
"1.本品为外用药,勿口服。",3
黑龙江省济仁药业有限公司,3
铝塑包装;,3
3.糖尿病患者在医生指导下使用。,3
"用于湿热下注所致的带下病,症见带下量多、色黄、质稠、腥臭、阴部瘙痒;",3
正常产产妇及剖宫产产妇产后服用小剂量生化丸可促进子宫复原。,3
11.儿童必须在成人监护下使用。,3
7、本品性状发生改变时禁止使用。,3
"滋阴潜阳,除烦安神。",3
1.月经期至经净后三天内停用;,3
味微腥、苦。,3
"舒肝清热,健脾养血。",3
月经过多慎服。,3
"一次3粒,一日2次。",3
"4.平素月经量正常,突然出现经量过多、经期延长、月经后错、经量过少,须去医院就诊。",3
本品为黑褐色稠厚的半流体;,3
200ml瓶,3
3、感冒发热病人不宜服用。,3
湖北广仁药业有限公司,3
西安仁仁药业有限公司,3
太极集团浙江东方制药有限公司,3
"可减少醋酸致痛时小鼠扭体反应次数,提高热板试验中小鼠的痛阈值。",3
"用于妇女血亏,消化不良,月经不调赤白带下,小腹冷痛,气血衰弱,久不受孕",3
"7、带下伴血性分泌物,或伴有尿频、尿急、尿痛者,应去医院就诊。",3
2.忌辛辣、生冷、油腻食物。,3
"温肾固精,益气养血。",3
"4.增强骨骼,肌肉系统质量,防止骨质疏松所引起的肌肉酸胀、痛,强体增精。",3
"气微香,味微甜。",3
或在医生指导下用药。,3
"气香,味甜,微苦。",3
吉林吉春制药股份有限公司,3
湖南康尔佳制药股份有限公司,3
"7.一般服药一个月经周期,其症状无改善,或月经量过多,或经水淋漓不净超过半个月,或出现其他症状者,应去医院就诊。",3
"活血,调经,止痛。",3
补肾填精。,3
江苏康缘药业股份有限公司,3
2、促进造血作用生化汤灌胃能升高失血性小鼠的红细胞及血红蛋白含量。,3
"用于湿热下注所致的带下病,症见赤白带下,量多臭味,宫颈糜烂",3
用于阴道炎、阴道溃疡、宫颈炎、宫颈糜烂、阴痒、黄白带下。,3
"铝塑包装,81丸1板盒。",3
"清热利湿、散结祛瘀,可使老年前列腺腺泡内潴留的分泌物排出,腺泡缩小,解除其对平滑肌层的张力及对尿道的压迫,能够抑制泡周围平滑肌细胞增殖,并使老年前列腺局部组织的细胞含氧量提高,腺细胞功能恢复正常。",3
本品为黑褐色的大蜜丸;,3
生化汤可抑制体外人血栓的形成。,3
"2.调节精神系统安神养心,改善睡眠。",3
8.请将该药品放在儿童不能接触的地方。,3
"2.糖尿病或患有其他疾病者,应在医师指导下服用。",3
株洲千金药业股份有限公司,3
每片重0.4g,3
味甜、微涩。,3
1.忌辛辣食物。,3
2[unused1]具有改善微循环作用。,3
"温开水冲服,一次10-15克,一日2次。",3
8、请将本品放在儿童不能接触的地方。,3
吉林龙鑫药业有限公司,3
"6、服药2周症状无缓解,应去医院就诊。",3
"温肾健脾,活血调经。",3
"补肾,固冲,安胎。",3
陕西摩美得制药有限公司,3
"铝-铝水泡式包装,每盒8片。",3
用于气滞血瘀所致的痛经。,3
"益气活血,散结止痛。",3
"活血行气,化瘀止痛。",3
"气微香,味苦、涩。",3
2、感冒病人不宜服用。,3
"铝塑板,312粒板盒。",3
"口服,一次2-3片,一日2次。",3
知母有解热、抗病原微生物、降血糖、免疫调节等作用。,3
"补气血、调月经,用于月经不调、量少色淡",3
"本品对巴豆油所致小鼠耳肿胀和角叉菜所致大鼠足趾肿胀均有抑制作用能缩短小鼠凝出血时间,对热板及醋酸小鼠致痛有镇痛作用对金黄色葡萄球菌、大肠杆菌、乙型链球菌和白色念珠菌有抑菌作用",3
"一次1丸,一日2~3次。",3
"6、按照用法用量服用,长期服用应向医师咨询;",3
孕妇、经期及哺乳期妇女禁用。,3
4.儿童、孕妇、哺乳期妇女应在医师指导下服用。,3
7、请将本品放在儿童不能接触的地方。,3
黏膜系统有明显的调节和改善作用。,3
"3、治疗期间忌房事,配偶如有感染应同时治疗。",3
"5、对本品过敏者禁用,过敏体质者慎用。",3
"口服,一次4-6粒,一日3次。",3
养血祛瘀。,3
"理气和血,调经止痛。",3
广西灵峰药业有限公司,3
"药品包装用PTP铝箔-药用PVC硬片包装,9克10丸。",3
"补气,养血。",3
"本品为糖衣片,除去糖衣后显棕褐色;",3
6.改善消化功能。,3
"6.月经量多者,服药后经量不减,应及时去医院就诊。",3
2、孕妇慎用。,3
"7.对该品过敏者禁用,过敏体质者慎用。",3
湖北诺得胜制药有限公司,3
"2服药期间要保持情绪乐观,切忌生气恼怒。",3
15g10袋盒,3
7.长期连续服用应向医师或药师咨询。,3
60片盒。,3
"一次10克,一日2次。",3
5.有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。,3
"1[unused1]药效学实验表明:本品具有明显的抗炎镇痛作用,同时能促进生殖系统微循环,化解体内肿块,并有增强免疫力的作用;",3
"用于血瘀所致的月经不调,症见经水量少[unused1]孕妇禁用。",3
合肥华润神鹿药业有限公司,3
4.脾虚大便溏者慎用。,3
"健脾和胃,益气养血。",3
36粒盒。,3
北京华洋奎龙药业有限公司,3
3.高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。,3
用于湿热下注所致的带下、阴痒病。,3
防止骨质疏松所引起的肌肉酸胀。,3
"用于月经不调及产后子宫出血,子宫复原不全等",3
个别过敏体质者可引起过敏反应。,3
"5、平素月经正常,突然出现月经量少,或月经错后,或阴道不规则出血应去医院就诊;",3
5.抑菌抗炎:当归、熟地黄和白芍等分别具有抗炎作用。,3
"2.如与其他药物同时使用可能会发生药物相互作用,详情请咨询医师或药师。",3
9g10s盒。,3
"活血化瘀,清热利湿。",3
"2[unused1]本品与马钱子或含有士的宁的药物同用,可以增强元胡的毒性,不宜同服。",3
"如与其他药物同时使用可能会发生药物相互作用,详情请咨询医师或[unused1]药师。",3
"3[unused1]本品与氯丙嗪同用,可产生震颤麻痹,不宜同服。",3
"口服,一次4~6片,一日3次。",3
"调和阴阳,温阳补肾,安神固精,扶正固本。",3
本品具有增强纤维蛋白溶酶活性、镇痛作用、抑菌作用、抗炎作用。,3
"软坚散结,活血消痛,清热解毒。",3
"2.本品不宜用于虚证痛经,其表现为经期或经后小腹隐痛喜按,月经质稀或色淡,伴有头晕目花,心悸气短等症者。",3
"活血消肿、清热解毒,用于乳房结块、乳腺炎",3
0.5g48粒盒,3
"玻璃瓶,10支盒。",3
"少数病例可出现局部疼痛、红肿、蜕皮、瘙痒、腹痛等症状,可对症处理或停药治疗。",3
30~45日为一疗程。,3
"塑料瓶,50ml瓶。",3
"6.用药48小时后若无药膜自行从阴道排出,可通过用温开水冲洗或坐浴的方法使药膜排出,以避免药膜堵塞阴道而引起不适。",3
"一次5克,一日2次。",3
"1[unused1]药效学实验表明:本品具有明显的抗炎镇痛作用,同时能促进生殖系统微循环,化解体内肿块,并有增强免疫力的作用。",3
每片重0.37g,3
"8.用药部位如有烧灼感等不适时应停药,严重者应去医院就诊。",3
北京同仁堂天然药物(唐山)有限公司,3
"生化汤大鼠灌胃给药,能降低冰水加肾腺素所致急性血瘀模型大鼠的全血黏度,改善血液流变学。",3
2.体弱、阴道出血量多者禁用。,3
每盒10袋。,3
"1.本品为阴道给药,禁止内服。",3
深圳三顺制药有限公司,3
0.5g24粒盒,3
阴虚rdquo;,3
"8.对该药品过敏者禁用,过敏体质者慎用。",3
"每板装7片,每盒装1板。",3
经期停服。,3
3[unused1]具有镇静作用。,3
10g10袋,3
10g10袋盒,3
"聚氯乙烯低密度聚乙烯固体药用复合硬片,内附手指套,4粒盒。",3
2.伤风感冒时停服。,3
广州白云山和记黄埔中药有限公司,3
"滋肾,养肝,明目。",3
"2[unused1]体外试验显示:对致病性大肠杆菌,金黄色葡萄球菌具有明显的抑制和杀灭作用;",3
肌肉系统质量。,3
味微苦、涩。,3
2、请放在儿童不能接触的地方。,3
湖南守护神制药有限公司,3
"国家医保目录(乙类),外用药物,中药保护品种二级",3
"非处方药物(甲类),国家医保目录(乙类),中药保护品种二级",3
"温肾壮阳,填精益髓。",3
山东沃华医药科技股份有限公司,3
每盒装10袋。,3
"3.虚症带下不宜选用,其表现为带下清稀,无臭,伴有神疲乏力,头昏目眩,面色白或萎黄,四肢不温等症。",3
有免疫抑制、抗氧化、调节异常的甲状腺功能的作用。,3
1.当药品性状发生改变时禁止服用。,3
"12.[unused1]如正在使用其他药品,使用本品前请咨询医师或药师。",3
2.脾胃明显虚弱者慎用。,3
味苦、微涩。,3
本品为棕黑色的大蜜丸;,3
9.[unused1]本品性状发生改变时禁止使用。,3
"用于痰热互结所致的乳癖、乳痈,症见乳房结节、数目不等、大小形态不一、质地柔软,或产后乳房结块、红热疼痛;",3
"木瓜含皂甙,黄酮等,对小鼠蛋清性关节炎有明显的消肿作用。",3
10盒一疗程,3
"补血滋阴,润燥,止血。",3
颈复康药业集团有限公司,3
"用于月经不调,行经腹痛,贫血虚弱,产后体虚,萎黄肌瘦,产后血虚。",3
广东联康药业有限公司,3
北京亚东生物制药有限公司,3
故临床用于治疗妇女月经不调、痛经等有较好的疗效。,3
南京同仁堂药业有限责任公司,3
"3.服药中如出现皮疹,胸闷,憋气等过敏症状者应停药去医院就诊。",3
1、忌食寒凉、生冷食物。,3
药用复合膜每盒装10袋。,3
"口服,一次2粒,一日3次。",3
"清热凉血,活血止痛。",3
"6.一般服药一个月经周期,其症状无改善,应去医院就诊。",3
孕妇忌贴腰部和腹部。,3
"2[unused1]体外试验显示:对致病性大肠杆菌,金黄色葡萄球菌具有明显的抑制和杀灭作用。",3
阴虚火旺者禁服。,3
药用铝塑泡罩包装。,3
2.请放在儿童不能接触的地方。,3
江西药都樟树制药有限公司,3
"中药丸塑料球売包装,1丸小盒10小盒中盒。",3
河北安国药业集团有限公司,3
60g瓶,3
"4.带下明显异常,或伴有其他疾病者,应去医院诊治。",3
"6、伴有尿频、尿急、尿痛者,应去医院就诊。",3
"用于月经不调,经期腹痛",3
长春新安药业有限公司,3
4、本品不适用于糖尿病、慢性肾炎、高血压、心脏病的患者。,3
"动物实验表明本品皮肤外用对角叉菜胶致大鼠足跖肿胀和巴豆油引起的小鼠耳肿胀有一定的抑制作用,对组胺引起的豚鼠皮肤瘙痒有一定的止痒作用,最低抑菌浓度测定表明,对金黄色葡萄球菌、表皮葡萄球菌、化脓链球菌、白色念珠菌均具有较强的抑菌作用,对阴道毛滴虫有制动作用且可使虫体裂解。",3
"健脾固肾,养血安胎。",3
痛。,3
"8.治疗月经不调,服药1个月症状无缓解,应去医院就诊。",3
1、忌生冷食物。,3
5.对肌肤。,3
"6.治疗痛经,宜在经前3~5天开始服药,连服1周。",3
"补气补血,温肾壮阳。",3
9g10袋,3
温开水冲服。,3
"9.如正在使用其他药品,使用该药品前请咨询医师或药师。",3
"调经养血,逐瘀生新。",3
"证病理动物机能状态,使之恢复正常;",3
(附一次性指套),3
上海雷允上药业有限公司,3
"理气养血,暖宫调经。",3
味苦、微辛。,3
陕西海天制药有限公司,3
"水蜜丸一次6克,一日2次。",3
洛阳天生药业有限责任公司,3
"7.按照用法用量服用,长期服用应向医师咨询。",3
6g10袋盒。,3
昆明中药厂有限公司,3
"用于产后恶露不行,症见小腹冷痛,有块拒按,形寒肢冷。",3
"5.经期延长,月经量过多合并贫血者,应在医师指导下服用。",3
"开郁顺气,调经养血。",3
每片重0.3g,3
6、本品性状发生改变时禁止使用。,3
本品为棕褐色的颗粒;,3
l[unused1]具有镇痛作用。,3
"本品为胶囊剂,内容物为浅灰黄色的粉末;",3
"一次一丸,,一日2~3次。",3
"一次5片,一日2次。",3
"3、其他作用生化汤灌胃能抑制大鼠蛋清性足肿胀,抑制醋酸所致小鼠扭体反应。",3
儿童、孕妇禁用。,3
"3.调节内分泌系统延缓衰老,滋阴补肝肾。",3
3盒一疗程,3
"6.改善消化功能,增进食欲.",3
"疏肝解郁,理气止痛,活血破瘀,消积化痰,软坚散结,补气健脾。",3
九芝堂股份有限公司,3
"口服,一次10ml,一日2次。",3
9.该药品性状发生改变时禁止使用。,3
"味微苦,涩。",3
"10.如正在使用其他药品,使用该品前请咨询医师或药师。",3
"饭后服,一次3粒,一日2次。",3
广西桂西制药有限公司,3
6.青春期少女及更年期妇女应在医师指导下服药。,3
30天为一疗程。,3
增进食欲。,3
"用于血瘀所致的月经不调,症见经水量少[unused1]尚不明确。",3
"铝塑包装,每盒2板,每板12片。",3
用药前应先用温开水清洗外阴;,3
9、药品性状发生改变时禁止服用。,3
温黄酒或温开水送服。,3
滋肾补阴。,3
1、.收缩子宫作用生化汤可增强兔离体和在体子宫平滑肌收缩的幅度和频率。,3
0.5g12s3板,3
6g12袋盒。,3
"1.改善心脑血管血液循环,调节心律,降低血压。",3
"口服,一次20ml,一日3次。",3
"滋阴清热,固经止带。",3
"清热解毒,燥湿杀虫,去腐生肌,化瘀止痛。",3
"5.本品为脂溶性栓剂,药物在阴道内溶化后,大多会形成药膜覆盖在病症上,药膜在释放药力后呈乳白、蛋黄或暗红等颜色的膜状、片状、块状或团块状物,于用药48小时后脱落排出,此属正常的药物排泄过程。",3
